ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-17T19:36:20+0000,the American Jewish Committee (AJC),0,99,0,999,0.333333,Pennsylvania,0.333333,South Carolina,0.333333,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This week marks the 25th anniversary of the deadly attack on the AMIA Jewish community center that left 85 people dead. Hezbollah, the terrorist organization responsible, continues to encourage antisemitism and expand its deadly reach. It must stop now. 
Tell Congress: the EU must designate all of Hezbollah a terrorist organization.",2019-07-17T19:36:20+0000,the American Jewish Committee (AJC),0,99,0,999,1,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-17T19:36:20+0000,the American Jewish Committee (AJC),0,99,0,999,0.5,Florida,0.5,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This week marks the 25th anniversary of the deadly attack on the AMIA Jewish community center that left 85 people dead. Hezbollah, the terrorist organization responsible, continues to encourage antisemitism and expand its deadly reach. It must stop now. 
Tell Congress: the EU must designate all of Hezbollah a terrorist organization.",2019-07-17T19:36:20+0000,the American Jewish Committee (AJC),0,99,0,999,0.5,California,0.5,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This week marks the 25th anniversary of the deadly attack on the AMIA Jewish community center that left 85 people dead. Hezbollah, the terrorist organization responsible, continues to encourage antisemitism and expand its deadly reach. It must stop now. 
Tell Congress: the EU must designate all of Hezbollah a terrorist organization.",2019-07-17T19:36:20+0000,the American Jewish Committee (AJC),0,99,0,999,1,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Morenski should be held to account.,2019-07-17T06:42:57+0000,Florida Politics.,0,99,5000,9999,1,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rep. Ilhan Omar and her family chose to live in the U.S. and enjoy our country’s freedoms. My family and I made the same decision as Jewish refugees. Yet, Omar has decided to use her freedom to spew hateful anti-Semitism, join the radical left in its efforts to tear our country apart, and, most recently, to not condemn the terrorist group al Qaeda which perpetrated the 9/11 terror attacks.",2019-07-16T20:23:21+0000,Sinclair Broadcast Group,0,99,10000,49999,0.034875,Alabama,0.001895,Rhode Island,0.002843,New Hampshire,0.009477,New Jersey,0.005686,New Mexico,0.025019,New York,0.033864,North Carolina,0.004865,North Dakota,0.059388,Ohio,0.019333,Oklahoma,0.01352,Oregon,0.044162,Pennsylvania,0.021165,South Carolina,0.011751,Nebraska,0.007013,South Dakota,0.036644,Tennessee,0.066149,Texas,0.005749,Utah,0.001706,Vermont,0.01908,Virginia,0.015289,Washington,0.017185,West Virginia,0.02205,Wisconsin,0.004107,Wyoming,0.006318,Nevada,0.006065,Montana,0.003096,Alaska,0.03835,Illinois,0.016553,Arizona,0.025714,Arkansas,0.034433,California,0.008845,Colorado,0.005812,Connecticut,0.002338,Delaware,0.053829,Florida,0.032664,Georgia,0.002906,Hawaii,0.006192,Idaho,0.037908,Indiana,0.037023,Missouri,0.017564,Iowa,0.018259,Kansas,0.037339,Kentucky,0.026788,Louisiana,0.004738,Maine,0.008845,Maryland,0.007834,Massachusetts,0.037655,Michigan,0.016427,Minnesota,0.023503,Mississippi,0.00019,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.02,Alabama,0.042222,Pennsylvania,0.006667,New Hampshire,0.008889,New Jersey,0.008889,New Mexico,0.057778,New York,0.033333,North Carolina,0.004444,North Dakota,0.031111,Ohio,0.017778,Oregon,0.015556,South Carolina,0.008889,Montana,0.033333,Tennessee,0.068889,Texas,0.006667,Utah,0.02,Virginia,0.006667,Washington,0.004444,West Virginia,0.002222,Wyoming,0.031111,Georgia,0.022222,Oklahoma,0.008889,Nevada,0.017778,Missouri,0.006667,Alaska,0.04,Illinois,0.028889,Arizona,0.017778,Arkansas,0.097778,California,0.008889,Colorado,0.017778,Connecticut,0.002222,Delaware,0.004444,"Washington, District of Columbia",0.084444,Florida,0.008889,Idaho,0.02,Indiana,0.015556,Mississippi,0.004444,Iowa,0.013333,Kansas,0.022222,Kentucky,0.015556,Louisiana,0.006667,Maine,0.008889,Maryland,0.022222,Massachusetts,0.042222,Michigan,0.013333,Minnesota,0.02,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.181818,California,0.090909,Connecticut,0.318182,Florida,0.045455,Illinois,0.045455,New Mexico,0.090909,New York,0.045455,North Carolina,0.090909,Texas,0.045455,Washington,0.045455,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.015152,Arkansas,0.032828,North Carolina,0.015152,Iowa,0.010101,Kansas,0.030303,Louisiana,0.002525,Maine,0.012626,Minnesota,0.022727,Mississippi,0.035354,Missouri,0.007576,Nevada,0.037879,New York,0.025253,Ohio,0.040404,Illinois,0.025253,Oklahoma,0.045455,Pennsylvania,0.007576,South Carolina,0.020202,Tennessee,0.090909,Texas,0.002525,Vermont,0.012626,Virginia,0.027778,Washington,0.020202,West Virginia,0.025253,Indiana,0.040404,Georgia,0.002525,Idaho,0.005051,North Dakota,0.022727,Kentucky,0.012626,Maryland,0.005051,Massachusetts,0.025253,Michigan,0.007576,Montana,0.005051,Nebraska,0.005051,New Hampshire,0.012626,New Jersey,0.007576,New Mexico,0.027778,Oregon,0.058081,Florida,0.002525,South Dakota,0.005051,Utah,0.010101,Wisconsin,0.002525,Delaware,0.025253,Alabama,0.015152,Alaska,0.042929,Arizona,0.075758,California,0.015152,Colorado,0.002525,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.03139,Arizona,0.024664,Oklahoma,0.017937,Massachusetts,0.020179,Michigan,0.006726,Minnesota,0.015695,Mississippi,0.002242,Montana,0.015695,Nevada,0.006726,New Hampshire,0.011211,New Jersey,0.022422,North Carolina,0.015695,South Carolina,0.008969,Louisiana,0.026906,Tennessee,0.076233,Texas,0.029148,Virginia,0.026906,Washington,0.024664,Wisconsin,0.03139,Missouri,0.05157,Ohio,0.029148,Oregon,0.044843,Pennsylvania,0.011211,Maryland,0.013453,Iowa,0.004484,Connecticut,0.002242,Vermont,0.002242,Delaware,0.017937,Georgia,0.002242,Hawaii,0.008969,Kansas,0.020179,Kentucky,0.004484,Maine,0.006726,Nebraska,0.008969,New Mexico,0.029148,New York,0.006726,West Virginia,0.042601,Indiana,0.002242,North Dakota,0.002242,Rhode Island,0.020179,Alabama,0.006726,Alaska,0.013453,Arkansas,0.089686,California,0.017937,Colorado,0.069507,Florida,0.002242,Idaho,0.040359,Illinois,0.013453,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.030471,Alabama,0.022161,Tennessee,0.01108,New Mexico,0.041551,New York,0.036011,North Carolina,0.049861,Ohio,0.036011,Oklahoma,0.022161,Oregon,0.047091,Pennsylvania,0.00554,South Carolina,0.072022,Texas,0.00831,Nevada,0.01108,Utah,0.01662,Virginia,0.022161,Washington,0.01662,West Virginia,0.01662,Wisconsin,0.00831,Wyoming,0.00277,Delaware,0.00277,Montana,0.00277,New Hampshire,0.01662,New Jersey,0.00554,Nebraska,0.00554,Arizona,0.030471,Indiana,0.019391,Arkansas,0.080332,California,0.00831,Colorado,0.01108,Connecticut,0.085873,Florida,0.036011,Georgia,0.01662,Idaho,0.022161,Illinois,0.00831,Iowa,0.049861,Missouri,0.00554,Kansas,0.027701,Kentucky,0.00831,Louisiana,0.01108,Maine,0.00554,Maryland,0.00277,Massachusetts,0.041551,Michigan,0.00277,Minnesota,0.01385,Mississippi,0.00277,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.020548,Alabama,0.027397,Pennsylvania,0.020548,Nevada,0.006849,New Mexico,0.10274,New York,0.027397,North Carolina,0.041096,Ohio,0.027397,Oklahoma,0.006849,Rhode Island,0.034247,Missouri,0.041096,Tennessee,0.061644,Texas,0.006849,West Virginia,0.013699,Wisconsin,0.006849,Alaska,0.006849,Maryland,0.006849,Virginia,0.013699,Montana,0.006849,Mississippi,0.027397,Arizona,0.006849,Idaho,0.020548,Arkansas,0.027397,California,0.013699,Colorado,0.006849,Connecticut,0.116438,Florida,0.068493,Georgia,0.034247,Illinois,0.027397,Minnesota,0.047945,Indiana,0.006849,Kansas,0.006849,Kentucky,0.013699,Louisiana,0.013699,Maine,0.006849,Massachusetts,0.061644,Michigan,0.013699,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:26:35+0000,the American Jewish Committee (AJC),0,99,0,999,0.02551,Alabama,0.030612,Pennsylvania,0.02551,New Jersey,0.005102,New Mexico,0.086735,New York,0.040816,North Carolina,0.045918,Ohio,0.010204,Oklahoma,0.02551,Oregon,0.005102,Rhode Island,0.005102,Nebraska,0.010204,South Carolina,0.010204,Tennessee,0.086735,Texas,0.005102,Vermont,0.015306,Virginia,0.040816,Washington,0.020408,West Virginia,0.015306,Wisconsin,0.010204,Nevada,0.040816,Missouri,0.010204,Alaska,0.02551,Indiana,0.030612,Arizona,0.010204,Arkansas,0.035714,California,0.005102,Colorado,0.005102,"Washington, District of Columbia",0.081633,Florida,0.030612,Georgia,0.020408,Illinois,0.005102,Iowa,0.020408,Mississippi,0.015306,Kansas,0.020408,Kentucky,0.02551,Louisiana,0.010204,Maine,0.010204,Maryland,0.010204,Massachusetts,0.056122,Michigan,0.005102,Minnesota,0.005102,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,0,999,0.020833,Alabama,0.026042,Pennsylvania,0.010417,New Jersey,0.010417,New Mexico,0.083333,New York,0.03125,North Carolina,0.036458,Ohio,0.03125,Oklahoma,0.03125,Oregon,0.020833,South Carolina,0.010417,Nevada,0.010417,Tennessee,0.098958,Texas,0.015625,Utah,0.036458,Virginia,0.020833,Washington,0.005208,West Virginia,0.015625,Wisconsin,0.005208,Mississippi,0.005208,New Hampshire,0.010417,Nebraska,0.005208,Alaska,0.03125,Illinois,0.010417,Arizona,0.005208,Arkansas,0.036458,California,0.010417,Colorado,0.005208,"Washington, District of Columbia",0.098958,Florida,0.046875,Georgia,0.03125,Indiana,0.005208,Montana,0.015625,Iowa,0.005208,Kansas,0.010417,Kentucky,0.005208,Louisiana,0.010417,Maryland,0.015625,Massachusetts,0.067708,Michigan,0.041667,Missouri,0.005208,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,1000,4999,0.015936,Alabama,0.026892,Tennessee,0.001992,New Hampshire,0.006972,New Mexico,0.036853,New York,0.034861,North Carolina,0.023904,Oklahoma,0.013944,Oregon,0.026892,Pennsylvania,0.016932,South Carolina,0.002988,South Dakota,0.115538,Texas,0.003984,Montana,0.010956,Utah,0.001992,Vermont,0.018924,Virginia,0.030876,Washington,0.015936,West Virginia,0.006972,Wisconsin,0.001992,Wyoming,0.000996,North Dakota,0.018924,Nevada,0.018924,New Jersey,0.002988,Nebraska,0.027888,Missouri,0.002988,Alaska,0.002988,Idaho,0.027888,Arizona,0.00996,Arkansas,0.078685,California,0.020916,Colorado,0.006972,Connecticut,0.005976,Delaware,0.077689,Florida,0.021912,Georgia,0.003984,Hawaii,0.042829,Illinois,0.015936,Mississippi,0.021912,Indiana,0.00996,Iowa,0.010956,Kansas,0.022908,Kentucky,0.01494,Louisiana,0.001992,Maine,0.01494,Maryland,0.007968,Massachusetts,0.035857,Michigan,0.012948,Minnesota,0.041833,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25 years ago this week, Hezbollah attacked the world’s sixth largest Jewish community. The Iran-backed terror group has yet to be held accountable. It’s time to call on the EU to designate the entirety of Hezbollah a terrorist organization.",2019-07-16T01:25:37+0000,the American Jewish Committee (AJC),0,99,1000,4999,0.017683,Alabama,0.001768,Vermont,0.030062,North Carolina,0.001768,North Dakota,0.044209,Ohio,0.019452,Oregon,0.038904,Pennsylvania,0.002653,Rhode Island,0.02122,South Carolina,0.030062,Tennessee,0.007958,Utah,0.030946,Virginia,0.009726,New Mexico,0.025641,Washington,0.007958,West Virginia,0.012378,Wisconsin,0.005305,Wyoming,0.002653,Delaware,0.001768,"Washington, District of Columbia",0.004421,Iowa,0.004421,Montana,0.002653,New Hampshire,0.014147,Oklahoma,0.04244,New York,0.015031,New Jersey,0.004421,Alaska,0.033599,Indiana,0.024757,Arizona,0.018568,Arkansas,0.076923,California,0.014147,Colorado,0.007073,Connecticut,0.083996,Florida,0.022989,Georgia,0.002653,Hawaii,0.005305,Idaho,0.035367,Illinois,0.016799,Kansas,0.013263,Nevada,0.018568,Kentucky,0.014147,Louisiana,0.007073,Maine,0.007958,Maryland,0.009726,Massachusetts,0.033599,Michigan,0.012378,Minnesota,0.011494,Mississippi,0.02122,Missouri,0.003537,Nebraska,0.105217,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
